Age,Telephone_Number,Family_Members_with_Passes,Previously_Owned_Passes,Club_Member,Distance_from_Park_km,Pass_Type
62,+1-74030817,1,4,True,29.608808250780854,Gold
69,+1-38121402,0,0,False,51.38502788352714,None
33,+1-07327875,2,3,False,35.04855148971118,Gold
67,+1-27448067,1,1,False,5.036075716950725,None
59,+1-27076366,1,1,False,18.069281919521465,None
25,+1-02648620,1,4,False,11.222643281430251,Gold
67,+1-44601573,1,2,False,60.17573348642785,None
38,+1-22210444,3,1,False,9.593131552477706,Gold
18,+1-32214351,2,2,False,20.515777299042867,Silver
25,+1-17524212,0,2,False,23.84541231419395,None
46,+1-06545722,0,4,False,29.45375197712743,Silver
49,+1-44038724,0,2,False,30.25637697954497,None
55,+1-46786177,1,2,False,31.12291509302963,None
22,+1-15061468,0,4,True,13.172771105936125,Gold
64,+1-08457163,1,4,True,21.141729533417582,Gold
39,+1-85657567,0,4,False,1.806289456576363,Gold
64,+1-03503565,0,4,False,22.489387349555614,Silver
51,+1-36154186,0,4,False,29.191723355635027,Silver
18,+1-26563776,0,0,True,40.9216787900115,None
43,+1-67051065,0,3,False,4.780566064359536,Silver
60,+1-44885263,1,1,False,29.018737728465503,None
27,+1-46670486,2,4,True,11.89703936918134,Gold
47,+1-10784514,0,2,True,15.516028042320805,Gold
67,+1-37747553,1,1,True,19.320627048371183,Gold
35,+1-28435357,0,4,False,4.141153946877608,Gold
34,+1-75002100,1,0,False,8.233139539302288,None
43,+1-56720473,2,2,False,1.957908372956266,Gold
25,+1-18826077,1,0,False,109.7028565396213,None
64,+1-24366744,0,3,False,6.350015230914763,Silver
57,+1-74021478,0,3,False,30.132136658291216,None
66,+1-80000806,0,4,False,3.6824055430638496,Silver
29,+1-58838548,0,3,False,35.81593325573706,None
44,+1-68432482,0,4,False,62.38145806447437,None
25,+1-01425758,3,4,False,19.346350088928965,Gold
42,+1-54315140,2,3,True,34.796445845863865,Gold
63,+1-24676615,0,3,False,32.42255816481882,None
21,+1-48367524,0,0,False,31.819931286941642,None
50,+1-07168036,3,0,False,3.35777125178817,Gold
18,+1-81152320,0,0,False,50.90103341797053,None
36,+1-51164717,1,2,True,26.45995664604652,Gold
48,+1-67275154,0,2,False,7.72074123820453,None
33,+1-20610060,0,1,False,17.387433120217832,None
31,+1-85334141,0,4,False,38.7359317842263,Silver
65,+1-34558345,1,4,False,30.85669457248596,Gold
22,+1-35162384,1,2,False,4.968243730841886,Silver
58,+1-85744261,0,2,False,27.55113497949661,None
43,+1-21737777,1,4,False,21.312127774071392,Gold
45,+1-78187041,0,1,False,31.841509179568646,None
19,+1-47880672,1,3,False,46.03257546147541,None
67,+1-52821877,1,1,False,11.970471104764304,None
23,+1-15414380,0,2,False,15.774318922994192,None
26,+1-56543484,0,2,False,27.06964207820855,None
50,+1-76346522,0,3,True,45.71636677864659,Silver
58,+1-12081243,0,3,False,28.784385727429502,None
42,+1-45405821,2,1,False,0.44598408038662646,Silver
65,+1-52355128,2,4,False,141.33553510586145,None
30,+1-12830128,0,4,False,0.8661665694751921,Gold
26,+1-85524388,2,0,True,60.810045348308776,Silver
30,+1-07843318,1,1,True,70.82883687564511,None
48,+1-42588473,2,2,False,7.2519058287469145,Gold
58,+1-46667408,1,0,False,44.782162327876044,None
28,+1-86544205,2,1,False,19.432117476645555,Silver
21,+1-71777273,0,4,False,16.215144173011932,Silver
51,+1-28717254,3,3,False,4.763572014185642,Gold
55,+1-78655047,2,2,False,18.501200245509615,Gold
63,+1-50442785,1,0,True,30.44483908588517,Silver
21,+1-51157188,0,3,False,20.680979916817435,Silver
55,+1-33347141,1,2,False,7.605615529544469,Silver
36,+1-70623726,1,4,False,20.02335781538668,Gold
23,+1-08526477,0,4,True,61.94496769593986,Gold
51,+1-85312471,1,4,True,51.07880302934879,Gold
35,+1-48172733,2,1,True,6.387687811283674,Gold
30,+1-64362842,3,2,False,20.160048341751025,Gold
58,+1-16643116,1,1,False,27.77666639122676,Silver
40,+1-63331807,0,4,True,22.780744365556355,Gold
36,+1-56455834,1,2,True,32.41782639577994,Gold
62,+1-30543542,0,2,False,34.59102837849662,None
28,+1-15327861,0,4,False,15.533211612107541,Silver
18,+1-74641345,0,1,False,8.309258258677893,None
41,+1-40028148,0,0,False,17.51431489400069,None
24,+1-67148007,1,4,True,3.429832324602469,Gold
42,+1-18831202,0,4,True,41.27586018878582,Gold
38,+1-42252281,1,0,False,44.82500971031167,None
32,+1-07261787,0,0,False,86.06125118946348,None
18,+1-77617453,0,2,False,68.77230239662278,None
29,+1-04283132,0,0,False,4.085400590129226,None
24,+1-24047801,0,2,False,23.684672761498422,None
32,+1-15001313,0,0,False,36.67708840858346,None
38,+1-22878043,0,1,False,52.85706177024897,None
36,+1-82474815,0,2,False,10.617902888501533,Silver
46,+1-48676443,0,1,True,130.1169201109289,None
42,+1-18222750,2,0,True,21.055329748558144,Gold
50,+1-23150073,1,1,False,18.61341424923519,None
66,+1-06860007,1,4,False,16.44339540262421,Gold
49,+1-62221368,0,0,False,5.880556000230586,None
66,+1-26304723,0,2,True,24.499279247883898,Silver
52,+1-27731223,1,0,False,3.994799035233778,None
61,+1-11207520,1,3,True,55.64731686087086,Gold
55,+1-20235668,0,4,False,1.4803551515433995,Silver
43,+1-73507517,0,2,True,57.42337361124172,Silver
28,+1-38306443,0,0,False,49.95350710129783,None
52,+1-50267803,0,4,False,10.730051084563433,Silver
25,+1-11041382,0,2,False,1.089102042214236,None
63,+1-75412786,0,4,False,64.74510678957782,None
31,+1-05651825,0,2,False,48.93884727845978,None
27,+1-57350886,1,4,False,30.20963927710171,Silver
19,+1-02434680,0,2,False,1.6981496975713732,None
63,+1-42215520,1,2,False,21.323397131161318,Silver
26,+1-61720840,1,3,False,81.56992658589661,None
20,+1-52374535,0,2,False,3.3891894202015758,Silver
38,+1-20502767,1,3,False,21.398400697622016,Silver
43,+1-16302471,0,0,False,48.80161106450445,None
25,+1-17801320,0,0,False,32.46790286090174,None
65,+1-31407122,1,4,False,15.049034467159196,Gold
19,+1-36820054,1,1,False,66.76840205113082,None
23,+1-66268724,3,1,False,22.46489908845675,Gold
45,+1-71667070,1,0,False,60.94769854141564,None
46,+1-28380726,1,3,False,28.37369905516439,Silver
43,+1-16681748,0,2,True,11.25934323917343,Gold
42,+1-72278127,0,4,False,68.69414627274811,None
29,+1-17453278,0,2,False,63.5226110249703,None
22,+1-78046713,0,2,False,10.989281572413741,None
51,+1-64014502,0,1,True,7.313566201578231,Gold
65,+1-55620624,1,0,False,115.59755303703047,None
54,+1-30630533,0,3,False,19.24903238229047,Silver
32,+1-10248637,0,1,True,181.34931296068373,None
61,+1-35054105,3,2,False,8.7797968199181,Gold
53,+1-18804732,0,2,True,3.205708655454585,Gold
32,+1-44751021,2,0,False,0.2305763388831138,Silver
60,+1-32843835,0,3,False,11.227520618493648,None
65,+1-01385583,1,0,False,26.371265278765986,None
40,+1-26685157,0,4,False,8.581515629722249,Gold
23,+1-58324211,0,4,False,25.72366823555388,Silver
63,+1-32865782,1,1,False,1.7403031830163787,None
67,+1-68086355,1,0,False,105.6941641088168,None
61,+1-51465247,2,2,False,12.802073813953397,Gold
60,+1-42821575,1,4,False,108.70389460163474,None
62,+1-07087518,1,1,False,22.94602383308072,None
38,+1-73150605,0,4,True,18.836199103134568,Gold
40,+1-42535304,0,4,False,2.8162660554855448,Gold
60,+1-75838725,0,4,False,2.6573622011042657,Gold
33,+1-30834238,1,4,True,21.627069133302427,Gold
64,+1-67226740,0,0,False,11.49874736756713,None
32,+1-24206055,0,2,False,6.182284838187991,None
42,+1-60281424,2,0,False,4.363002715059651,Silver
53,+1-60256235,0,1,False,24.538134444367888,None
28,+1-48040764,0,1,False,10.753616389438227,None
68,+1-53821615,0,1,True,49.17884784602384,Silver
32,+1-72220848,2,2,False,2.825905047678745,Silver
21,+1-46080368,0,0,True,0.245483860978275,Silver
38,+1-05421013,1,1,False,85.40936988446992,None
30,+1-54376344,0,0,False,0.5222428227973311,None
39,+1-28413347,0,2,False,58.973056202068385,None
36,+1-40122580,2,2,True,63.699699433321086,Gold
51,+1-58325514,3,1,False,88.02514224223924,None
31,+1-08824260,0,0,False,20.48333990212767,None
21,+1-45626354,2,3,False,29.32597365108237,Gold
65,+1-35224483,1,2,False,13.684183008007045,Silver
69,+1-48326673,0,1,False,106.99625985206582,None
63,+1-38628430,1,2,False,39.48324800574485,None
44,+1-85162572,2,0,False,38.2531554909679,None
46,+1-45063664,0,3,False,13.081958477501665,Silver
64,+1-77446531,2,3,False,10.75047265028938,Gold
45,+1-72165756,1,3,True,24.45076114321683,Gold
52,+1-11582745,0,3,False,2.5440771129885387,Silver
25,+1-52401238,1,4,False,16.286823371208627,Gold
33,+1-02254236,1,0,False,22.778018919399113,None
59,+1-28714342,1,3,False,41.61232922674993,Silver
53,+1-07873138,2,0,True,25.434666387042782,Gold
47,+1-84425686,1,4,False,14.82947596782341,Gold
35,+1-26013684,1,1,False,0.8501972152483727,Silver
19,+1-76422532,3,4,False,36.97259691008448,Gold
66,+1-32563222,0,2,False,43.80901564584857,None
30,+1-82273627,0,0,False,57.76920323165451,None
21,+1-24045611,0,1,False,6.6244605811651756,None
43,+1-80116586,0,3,False,21.086796332118432,Silver
42,+1-22070160,1,1,True,18.507928931475703,Gold
47,+1-38772437,2,4,False,42.91404969503921,Gold
28,+1-66606324,0,3,False,20.973857218986296,None
24,+1-17842602,1,4,False,47.961166828133145,Silver
48,+1-81803562,2,2,False,2.595860548246589,Gold
61,+1-83472707,2,3,False,1.6551219459890267,Gold
27,+1-75485050,0,0,False,9.305693129241005,None
56,+1-52550871,0,3,False,19.29112600359766,None
30,+1-14101464,1,1,False,41.737714441475696,None
48,+1-06561476,2,1,False,13.648009116251083,Silver
24,+1-55006254,0,3,False,40.5418711232623,None
66,+1-25276840,0,1,False,53.40516306263494,None
59,+1-71505346,0,4,False,20.948663085318984,Silver
59,+1-50855845,2,0,True,95.16326533077077,None
53,+1-56844337,0,2,False,4.954651029024149,Silver
37,+1-17108753,1,4,True,10.514327654185568,Gold
21,+1-17234378,0,2,False,180.47383178141487,None
24,+1-01305465,0,0,False,5.473109714997595,None
18,+1-24281586,0,3,False,72.68070493453914,None
61,+1-41131766,0,1,False,75.85296356295068,None
62,+1-26740031,1,3,True,30.601235848120847,Gold
59,+1-62381702,1,3,False,1.506266253053869,Silver
64,+1-35071457,0,0,True,21.36139824753433,None
30,+1-28473874,0,4,False,2.151969565439335,Silver
39,+1-20443728,0,0,True,12.083056313715069,None
38,+1-23581114,1,3,True,0.5234765995139863,Gold
39,+1-52215083,1,2,False,1.4083219385018757,Silver
45,+1-15422434,2,0,False,35.84099594530715,None
26,+1-10402778,3,4,True,120.93485664541507,Gold
43,+1-03564675,0,0,False,45.77695526020098,None
26,+1-30434382,0,1,False,15.126442153530821,None
32,+1-26187582,3,4,False,12.346150406878097,Gold
27,+1-36000752,0,1,False,152.9331993008589,None
41,+1-65423084,0,2,False,7.909361508621425,Silver
59,+1-18672605,0,3,False,1.1832142160764199,Silver
25,+1-55252863,0,1,False,9.081325373204038,None
41,+1-25827534,0,1,False,12.541796238686992,None
33,+1-21825474,0,3,False,20.083048396380285,None
66,+1-74541562,1,2,False,35.903786119078504,None
43,+1-26318851,1,3,False,32.01956420557324,Silver
44,+1-24482176,1,1,False,29.711203345234473,Silver
54,+1-82544700,1,0,False,65.7070605906286,None
21,+1-21113084,0,1,True,26.069519079181916,Silver
67,+1-48470037,0,3,True,5.80445151324669,Gold
41,+1-20888813,1,4,False,13.434109925205519,Gold
36,+1-16286787,0,4,False,33.47742971143385,Silver
53,+1-68033470,1,3,False,22.348673437284603,Silver
56,+1-58716410,3,4,False,25.943310699725874,Gold
27,+1-15724173,0,3,False,10.627451564332624,None
42,+1-52772848,0,0,True,10.198662860251066,Silver
35,+1-62515426,1,3,False,17.95448042208533,Gold
36,+1-35853183,1,0,False,1.0343051215893122,Silver
53,+1-31455286,0,4,False,17.00696377317617,Silver
27,+1-23675317,1,2,False,20.256562479895738,Silver
50,+1-08723314,2,4,False,1.8634345368187601,Gold
67,+1-20160160,0,3,False,0.9997691787050812,Silver
22,+1-67136054,1,4,False,0.2726649755729922,Gold
64,+1-57028738,1,2,False,13.471926585234995,Silver
66,+1-61002137,2,4,False,20.691049813064605,Gold
52,+1-44544651,0,2,False,5.691091000352846,Silver
61,+1-00315873,2,1,True,67.78901368636303,Gold
51,+1-10625441,1,3,False,26.26103003855419,Silver
50,+1-83018616,1,3,False,27.306734770631017,Gold
38,+1-31343250,0,2,False,2.0411259279070872,Silver
34,+1-74733445,0,0,False,2.512509571595307,None
39,+1-44751334,0,2,False,21.078447139137744,None
65,+1-54573282,1,1,False,43.12980551147337,None
54,+1-74827668,2,3,False,54.729654936526885,Silver
32,+1-72554286,0,3,False,23.366252706016514,Silver
52,+1-35401088,0,4,False,26.68834611641585,Silver
45,+1-47303611,0,2,False,28.59037112333361,None
24,+1-58268831,1,1,True,11.149707997009804,Gold
49,+1-05456855,1,4,True,111.15582647054197,Silver
28,+1-27805677,1,0,False,111.64832748926271,None
27,+1-67862807,2,4,False,29.409867305778967,Gold
26,+1-52856100,2,1,False,14.283274293323947,Silver
31,+1-22767037,0,2,False,56.830750864536704,None
30,+1-16786810,1,0,False,5.783305246378459,None
42,+1-03067202,0,3,False,27.75742944864207,None
19,+1-15684305,0,4,False,46.700087074265106,Silver
52,+1-73044158,0,1,False,0.12281375758475782,None
24,+1-57213882,1,2,False,16.956089447459966,Silver
38,+1-00335456,0,4,False,9.112159331133359,Silver
35,+1-68571783,2,1,True,48.02486675276826,Gold
20,+1-44148326,0,0,False,77.15051127797777,None
59,+1-75545812,0,4,True,5.707482519478203,Gold
56,+1-03150758,1,4,False,5.942738191490804,Gold
58,+1-56477850,1,2,True,98.01415275811381,Silver
66,+1-82862866,0,1,False,21.521477031727336,None
28,+1-61371372,0,1,True,3.087788720558992,Gold
56,+1-51770216,1,3,False,2.372942556868158,Gold
41,+1-63728418,0,3,True,99.98362549972101,None
63,+1-07503266,2,1,True,16.967353495845085,Gold
36,+1-57636021,1,4,False,85.5001962488842,None
21,+1-68487015,0,0,False,25.80270659386839,None
43,+1-46837321,3,3,False,38.4234242371834,Gold
55,+1-77205475,0,3,False,9.815182218866866,Silver
59,+1-31747454,0,0,True,2.0973659811786263,Silver
49,+1-27235164,1,2,True,46.27650581060938,Gold
56,+1-44182644,1,4,False,5.527228885535316,Gold
62,+1-35667463,0,3,False,37.7994040027889,None
63,+1-84248704,0,2,False,2.3566276714010574,Silver
53,+1-51583281,2,1,False,25.692649898874755,Silver
57,+1-81261085,0,3,False,41.971277276235746,None
54,+1-82221524,0,0,False,0.580161353141591,None
50,+1-42205208,0,1,False,14.75043652027406,None
53,+1-04410568,1,1,False,26.630296620557697,None
20,+1-72805188,0,4,False,48.028937971599575,Silver
26,+1-76513658,0,2,False,8.953535245370999,Silver
25,+1-45577576,2,4,False,50.82185977936149,Silver
50,+1-04486617,1,1,False,31.316117449988276,None
23,+1-28588671,0,4,False,12.774314032957742,Silver
58,+1-42058187,0,0,False,10.681242421865413,None
56,+1-84156255,2,3,False,36.32158799319373,Silver
21,+1-70307172,2,0,False,38.628868387390945,None
30,+1-75066504,1,1,False,30.404998990493898,None
66,+1-00570147,0,4,False,17.616422222048868,Silver
19,+1-34425413,0,2,False,0.6687623222038922,None
22,+1-36681518,1,2,False,25.59996978172969,Silver
61,+1-15752430,1,1,True,28.417068574882116,Gold
44,+1-44661304,1,3,False,8.242219838750305,Gold
49,+1-43652138,0,4,False,6.815000094687539,Silver
38,+1-40286203,0,0,False,59.91586560131716,None
25,+1-86450646,0,0,False,5.9481639298140205,None
55,+1-44247710,2,2,True,7.06353583148075,Gold
25,+1-16273714,2,0,True,29.252651247988567,Gold
67,+1-50084302,2,3,False,11.531128860256548,Gold
20,+1-34472655,0,1,False,17.455877028806494,None
61,+1-86600882,2,4,False,22.65684873628047,Gold
20,+1-78025378,2,0,False,80.21696354419441,None
39,+1-60108374,0,1,False,9.055450007983358,None
23,+1-44425073,0,4,True,1.3661963324777033,Gold
19,+1-51170708,1,1,True,3.693816832539122,Gold
40,+1-03808745,1,0,False,1.5898584943676493,Silver
61,+1-43377827,2,1,False,42.08964888817448,Silver
19,+1-21183418,0,3,False,118.78458770930301,None
55,+1-62565577,0,2,False,2.5085505135067128,None
34,+1-43485220,0,4,False,10.044770467556397,Silver
52,+1-45786068,0,4,False,57.67965890082588,None
51,+1-36808372,0,3,False,68.33219678571135,None
40,+1-17727585,0,1,False,7.31127801037044,None
47,+1-71013868,2,4,False,75.37506952260817,Silver
69,+1-88756104,0,2,False,25.875159212399453,None
25,+1-72647556,0,0,False,159.17481884292158,None
39,+1-63757603,2,4,True,0.6820972453403286,Gold
61,+1-68148856,0,3,False,46.2463132920933,None
53,+1-87556618,1,3,False,1.706190107881946,Silver
22,+1-38244633,2,2,True,39.77621607521811,Gold
30,+1-05348308,0,3,False,86.45926667859754,None
46,+1-46238047,0,1,False,11.869686102018376,None
48,+1-63605823,2,4,False,12.414691774145735,Gold
64,+1-74405105,0,4,False,8.205645805766608,Silver
33,+1-44820744,0,4,False,16.93181411425654,Silver
59,+1-77120236,2,1,False,19.20571935848807,Silver
47,+1-84011861,0,1,False,25.449531777054734,None
33,+1-04082152,0,4,False,34.98282581858353,None
29,+1-47147034,0,4,False,28.854767651463494,Silver
34,+1-21246165,0,3,False,3.1251252977453614,Silver
33,+1-66865765,1,0,False,30.001924175826538,None
29,+1-36773828,0,1,False,6.4220831290060865,None
25,+1-26342176,1,3,True,22.95511840447676,Gold
37,+1-67074781,1,4,False,26.568824467134014,Gold
20,+1-25875423,1,4,False,17.19521581708876,Gold
33,+1-66232156,1,4,True,16.225133194306245,Gold
47,+1-34786024,0,0,False,16.617475834306536,None
62,+1-20176232,0,1,False,8.033252111552692,None
40,+1-37868866,1,4,False,48.7635702141053,Silver
45,+1-72705162,1,3,True,19.94958724211076,Gold
68,+1-41048868,1,2,False,21.10613637825689,Silver
57,+1-32367144,1,2,False,6.1231014290796395,Gold
22,+1-82541133,1,0,False,19.360349655599368,None
37,+1-60581433,0,1,False,17.24746254311694,None
57,+1-75682127,0,1,False,16.034328419214756,None
61,+1-84768328,1,0,False,17.725054832637113,None
18,+1-76018408,0,2,False,8.473387735623113,Silver
47,+1-07450161,0,2,True,47.529038938501024,Silver
38,+1-48425672,1,4,True,6.516407471325191,Gold
37,+1-33163375,2,3,False,23.250542298668154,Gold
23,+1-58380806,0,4,True,11.677995276762937,Gold
39,+1-56838280,1,1,False,38.081112683239965,None
35,+1-44002865,0,4,False,35.25094070527788,Silver
25,+1-83324466,0,1,False,35.95130154460475,None
56,+1-53618611,0,4,False,64.97196635364554,None
49,+1-56837153,1,3,False,45.52887448955849,None
50,+1-78166742,1,4,False,11.998133593729193,Gold
33,+1-03215667,0,4,True,15.006925744802789,Gold
29,+1-15501873,0,4,False,60.60969997695233,None
55,+1-51414668,2,1,False,52.07135500672288,None
69,+1-23876783,1,4,False,76.24350435985845,Silver
51,+1-48635008,1,2,True,54.72248126490918,Silver
31,+1-70130147,0,2,False,4.154924257386692,Silver
53,+1-55312554,3,3,False,12.025482888575882,Gold
50,+1-55054785,0,0,True,10.382595806085428,Silver
40,+1-32064386,0,4,False,14.291918894953008,Silver
67,+1-73730702,1,4,False,10.373705093667878,Gold
62,+1-62742447,0,1,False,46.092464210570654,None
19,+1-85212868,0,0,True,36.199777854518594,None
58,+1-57826816,1,0,False,6.650405371244029,None
